,index,geometry,center_x,center_y,center,pub,bar,post_box,post_office,parking_entrance,cinema,fuel,cafe,parking,,bicycle_parking,school,restaurant,place_of_worship,nightclub,bus_station,drinking_water,toilets,telephone,fast_food,library,bank,bench,pharmacy,music_venue,university,fountain,language_school,nursing_home,college,theatre,clinic,doctors,ice_cream,arts_centre,fire_station,police,planetarium,atm,taxi,car_rental,brokerage,car_sharing,clock,community_centre,dentist,gym,ferry_terminal,laundry,salon,hookah_lounge,waste_basket,vending_machine,event,social_centre,mortuary,social_facility,fixme,moving_storage,kindergarten,money_transfer,carpool,grave_yard,marketplace,car_wash,Corner Market,Pet grooming shop,stripclub,shelter,bbq,motorcycle_parking,footpath,picnic,recycling,prep_school,embassy,coworking_space,conference_centre,bicycle_rental,food_court,smoking_area,vintage and modern resale,dormitory,studio,mailbox,bicycle_repair_station,ranger_station,bureau_de_change,veterinary,training,dojo,credit_union,popcorn,spa,public_bookcase,harbourmaster,animal_shelter,childcare,music_school,doctors_offices,karaoke,ticket_validator,grocery,storage,loading_dock,table,car_pooling,hospital,water_fountain,charging_station,photo_booth,reception_desk,public_bath,bench;waste_basket,device_charging_station,restaurant;cafe,money_transfer; post_office,trolley_bay,events_venue,karaoke_box,preschool,concert_hall,courthouse,commercial,prison,boat_rental,storage_rental,swingerclub,office,biergarten,music_rehearsal_place,animal_boarding,cruise_terminal,parking_space,stable,place_of_worship;monastery,townhall
346,2026,"POLYGON ((-122.5038249999997 37.77031429999997, -122.4938249999996 37.77031429999997, -122.4938249999996 37.76031429999998, -122.5038249999997 37.76031429999998, -122.5038249999997 37.77031429999997))",-122.49882499999963,37.76531429999997,POINT (-122.4988249999996 37.76531429999997),,,,,,,,,5.0,,1.0,,4.0,3.0,,,3.0,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
347,2027,"POLYGON ((-122.5038249999997 37.76031429999998, -122.4938249999996 37.76031429999998, -122.4938249999996 37.75031429999998, -122.5038249999997 37.75031429999998, -122.5038249999997 37.76031429999998))",-122.49882499999963,37.75531429999999,POINT (-122.4988249999996 37.75531429999999),,,,,,,1.0,2.0,3.0,,,5.0,,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2028,"POLYGON ((-122.5038249999997 37.75031429999998, -122.4938249999996 37.75031429999998, -122.4938249999996 37.74031429999998, -122.5038249999997 37.74031429999998, -122.5038249999997 37.75031429999998))",-122.49882499999963,37.745314299999976,POINT (-122.4988249999996 37.74531429999998),1.0,,1.0,,,,,1.0,11.0,,,2.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
349,2029,"POLYGON ((-122.5038249999997 37.74031429999998, -122.4938249999996 37.74031429999998, -122.4938249999996 37.73031429999998, -122.5038249999997 37.73031429999998, -122.5038249999997 37.74031429999998))",-122.49882499999963,37.735314299999985,POINT (-122.4988249999996 37.73531429999998),,,,,,,,5.0,6.0,,,1.0,2.0,1.0,,,,5.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2030,"POLYGON ((-122.5038249999997 37.73031429999998, -122.4938249999996 37.73031429999998, -122.4938249999996 37.72031429999998, -122.5038249999997 37.72031429999998, -122.5038249999997 37.73031429999998))",-122.49882499999963,37.72531429999998,POINT (-122.4988249999996 37.72531429999998),,,,,,,,,6.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2031,"POLYGON ((-122.5038249999997 37.72031429999998, -122.4938249999996 37.72031429999998, -122.4938249999996 37.71031429999999, -122.5038249999997 37.71031429999999, -122.5038249999997 37.72031429999998))",-122.49882499999963,37.715314299999996,POINT (-122.4988249999996 37.7153143),,,,,,,,,5.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2050,"POLYGON ((-122.4938249999996 37.83031429999996, -122.4838249999996 37.83031429999996, -122.4838249999996 37.82031429999996, -122.4938249999996 37.82031429999996, -122.4938249999996 37.83031429999996))",-122.48882499999966,37.82531429999997,POINT (-122.4888249999997 37.82531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2051,"POLYGON ((-122.4938249999996 37.82031429999996, -122.4838249999996 37.82031429999996, -122.4838249999996 37.81031429999997, -122.4938249999996 37.81031429999997, -122.4938249999996 37.82031429999996))",-122.48882499999966,37.81531429999997,POINT (-122.4888249999997 37.81531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2052,"POLYGON ((-122.4938249999996 37.81031429999997, -122.4838249999996 37.81031429999997, -122.4838249999996 37.80031429999997, -122.4938249999996 37.80031429999997, -122.4938249999996 37.81031429999997))",-122.48882499999966,37.80531429999997,POINT (-122.4888249999997 37.80531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2053,"POLYGON ((-122.4938249999996 37.80031429999997, -122.4838249999996 37.80031429999997, -122.4838249999996 37.79031429999997, -122.4938249999996 37.79031429999997, -122.4938249999996 37.80031429999997))",-122.48882499999966,37.79531429999998,POINT (-122.4888249999997 37.79531429999998),,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2054,"POLYGON ((-122.4938249999996 37.79031429999997, -122.4838249999996 37.79031429999997, -122.4838249999996 37.78031429999997, -122.4938249999996 37.78031429999997, -122.4938249999996 37.79031429999997))",-122.48882499999966,37.78531429999997,POINT (-122.4888249999997 37.78531429999997),,2.0,2.0,,,,1.0,2.0,1.0,,1.0,3.0,11.0,4.0,,,,1.0,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2055,"POLYGON ((-122.4938249999996 37.78031429999997, -122.4838249999996 37.78031429999997, -122.4838249999996 37.77031429999997, -122.4938249999996 37.77031429999997, -122.4938249999996 37.78031429999997))",-122.48882499999966,37.77531429999998,POINT (-122.4888249999997 37.77531429999998),,1.0,6.0,,,,,5.0,2.0,,4.0,1.0,3.0,5.0,,,,,,1.0,,1.0,6.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,5.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2056,"POLYGON ((-122.4938249999996 37.77031429999997, -122.4838249999996 37.77031429999997, -122.4838249999996 37.76031429999998, -122.4938249999996 37.76031429999998, -122.4938249999996 37.77031429999997))",-122.48882499999966,37.76531429999997,POINT (-122.4888249999997 37.76531429999997),,,1.0,1.0,,,,1.0,4.0,,3.0,1.0,4.0,4.0,,,3.0,3.0,,,,2.0,13.0,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2057,"POLYGON ((-122.4938249999996 37.76031429999998, -122.4838249999996 37.76031429999998, -122.4838249999996 37.75031429999998, -122.4938249999996 37.75031429999998, -122.4938249999996 37.76031429999998))",-122.48882499999966,37.75531429999999,POINT (-122.4888249999997 37.75531429999999),,,1.0,,,,,,1.0,,,1.0,,4.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2058,"POLYGON ((-122.4938249999996 37.75031429999998, -122.4838249999996 37.75031429999998, -122.4838249999996 37.74031429999998, -122.4938249999996 37.74031429999998, -122.4938249999996 37.75031429999998))",-122.48882499999966,37.745314299999976,POINT (-122.4888249999997 37.74531429999998),,,,1.0,,,1.0,3.0,2.0,,3.0,1.0,9.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2059,"POLYGON ((-122.4938249999996 37.74031429999998, -122.4838249999996 37.74031429999998, -122.4838249999996 37.73031429999998, -122.4938249999996 37.73031429999998, -122.4938249999996 37.74031429999998))",-122.48882499999966,37.735314299999985,POINT (-122.4888249999997 37.73531429999998),,,,2.0,,,,1.0,3.0,,,2.0,2.0,2.0,,,4.0,1.0,,4.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2060,"POLYGON ((-122.4938249999996 37.73031429999998, -122.4838249999996 37.73031429999998, -122.4838249999996 37.72031429999998, -122.4938249999996 37.72031429999998, -122.4938249999996 37.73031429999998))",-122.48882499999966,37.72531429999998,POINT (-122.4888249999997 37.72531429999998),,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2061,"POLYGON ((-122.4938249999996 37.72031429999998, -122.4838249999996 37.72031429999998, -122.4838249999996 37.71031429999999, -122.4938249999996 37.71031429999999, -122.4938249999996 37.72031429999998))",-122.48882499999966,37.715314299999996,POINT (-122.4888249999997 37.7153143),,,,,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2080,"POLYGON ((-122.4838249999996 37.83031429999996, -122.4738249999996 37.83031429999996, -122.4738249999996 37.82031429999996, -122.4838249999996 37.82031429999996, -122.4838249999996 37.83031429999996))",-122.47882499999962,37.82531429999997,POINT (-122.4788249999996 37.82531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2081,"POLYGON ((-122.4838249999996 37.82031429999996, -122.4738249999996 37.82031429999996, -122.4738249999996 37.81031429999997, -122.4838249999996 37.81031429999997, -122.4838249999996 37.82031429999996))",-122.47882499999962,37.81531429999997,POINT (-122.4788249999996 37.81531429999997),,,,,,,,,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2082,"POLYGON ((-122.4838249999996 37.81031429999997, -122.4738249999996 37.81031429999997, -122.4738249999996 37.80031429999997, -122.4838249999996 37.80031429999997, -122.4838249999996 37.81031429999997))",-122.47882499999962,37.80531429999997,POINT (-122.4788249999996 37.80531429999997),,,,,,,,1.0,9.0,,2.0,,,1.0,,1.0,2.0,3.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2083,"POLYGON ((-122.4838249999996 37.80031429999997, -122.4738249999996 37.80031429999997, -122.4738249999996 37.79031429999997, -122.4838249999996 37.79031429999997, -122.4838249999996 37.80031429999997))",-122.47882499999962,37.79531429999998,POINT (-122.4788249999996 37.79531429999998),,,,,,,,,6.0,,6.0,,,,,,2.0,1.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2084,"POLYGON ((-122.4838249999996 37.79031429999997, -122.4738249999996 37.79031429999997, -122.4738249999996 37.78031429999997, -122.4838249999996 37.78031429999997, -122.4838249999996 37.79031429999997))",-122.47882499999962,37.78531429999997,POINT (-122.4788249999996 37.78531429999997),1.0,1.0,2.0,3.0,,1.0,,9.0,11.0,,7.0,2.0,24.0,7.0,,,,,1.0,2.0,,2.0,8.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,1.0,,,,,,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2085,"POLYGON ((-122.4838249999996 37.78031429999997, -122.4738249999996 37.78031429999997, -122.4738249999996 37.77031429999997, -122.4838249999996 37.77031429999997, -122.4838249999996 37.78031429999997))",-122.47882499999962,37.77531429999998,POINT (-122.4788249999996 37.77531429999998),,1.0,8.0,,,,,6.0,2.0,,13.0,2.0,11.0,1.0,,,4.0,1.0,,,,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,1.0,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,4.0,,,
370,2086,"POLYGON ((-122.4838249999996 37.77031429999997, -122.4738249999996 37.77031429999997, -122.4738249999996 37.76031429999998, -122.4838249999996 37.76031429999998, -122.4838249999996 37.77031429999997))",-122.47882499999962,37.76531429999997,POINT (-122.4788249999996 37.76531429999997),2.0,1.0,,1.0,,,4.0,15.0,2.0,,9.0,4.0,22.0,6.0,,,3.0,1.0,,3.0,1.0,9.0,13.0,1.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,4.0,,,,,,6.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2087,"POLYGON ((-122.4838249999996 37.76031429999998, -122.4738249999996 37.76031429999998, -122.4738249999996 37.75031429999998, -122.4838249999996 37.75031429999998, -122.4838249999996 37.76031429999998))",-122.47882499999962,37.75531429999999,POINT (-122.4788249999996 37.75531429999999),,3.0,3.0,,,,2.0,9.0,7.0,,2.0,3.0,14.0,3.0,,,,,,,,5.0,,2.0,,,,,,,,2.0,,,,,,,3.0,,,,,,,3.0,,,,,,1.0,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2088,"POLYGON ((-122.4838249999996 37.75031429999998, -122.4738249999996 37.75031429999998, -122.4738249999996 37.74031429999998, -122.4838249999996 37.74031429999998, -122.4838249999996 37.75031429999998))",-122.47882499999962,37.745314299999976,POINT (-122.4788249999996 37.74531429999998),1.0,2.0,2.0,,,,3.0,9.0,4.0,,6.0,2.0,17.0,4.0,,,1.0,1.0,,3.0,1.0,4.0,17.0,2.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,6.0,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2089,"POLYGON ((-122.4838249999996 37.74031429999998, -122.4738249999996 37.74031429999998, -122.4738249999996 37.73031429999998, -122.4838249999996 37.73031429999998, -122.4838249999996 37.74031429999998))",-122.47882499999962,37.735314299999985,POINT (-122.4788249999996 37.73531429999998),,,2.0,,1.0,,,1.0,6.0,,4.0,4.0,3.0,7.0,,,5.0,4.0,,,,3.0,12.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2090,"POLYGON ((-122.4838249999996 37.73031429999998, -122.4738249999996 37.73031429999998, -122.4738249999996 37.72031429999998, -122.4838249999996 37.72031429999998, -122.4838249999996 37.73031429999998))",-122.47882499999962,37.72531429999998,POINT (-122.4788249999996 37.72531429999998),,1.0,4.0,,4.0,1.0,,8.0,32.0,,18.0,1.0,7.0,1.0,,,15.0,4.0,,16.0,3.0,4.0,18.0,1.0,,4.0,,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,,41.0,12.0,,,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,1.0,,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,3.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
375,2091,"POLYGON ((-122.4838249999996 37.72031429999998, -122.4738249999996 37.72031429999998, -122.4738249999996 37.71031429999999, -122.4838249999996 37.71031429999999, -122.4838249999996 37.72031429999998))",-122.47882499999962,37.715314299999996,POINT (-122.4788249999996 37.7153143),,,,,,,,1.0,4.0,,,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2110,"POLYGON ((-122.4738249999996 37.83031429999996, -122.4638249999996 37.83031429999996, -122.4638249999996 37.82031429999996, -122.4738249999996 37.82031429999996, -122.4738249999996 37.83031429999996))",-122.46882499999964,37.82531429999997,POINT (-122.4688249999996 37.82531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2111,"POLYGON ((-122.4738249999996 37.82031429999996, -122.4638249999996 37.82031429999996, -122.4638249999996 37.81031429999997, -122.4738249999996 37.81031429999997, -122.4738249999996 37.82031429999996))",-122.46882499999964,37.81531429999997,POINT (-122.4688249999996 37.81531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2112,"POLYGON ((-122.4738249999996 37.81031429999997, -122.4638249999996 37.81031429999997, -122.4638249999996 37.80031429999997, -122.4738249999996 37.80031429999997, -122.4738249999996 37.81031429999997))",-122.46882499999964,37.80531429999997,POINT (-122.4688249999996 37.80531429999997),,,,,,,,1.0,12.0,,6.0,,,,,,1.0,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2113,"POLYGON ((-122.4738249999996 37.80031429999997, -122.4638249999996 37.80031429999997, -122.4638249999996 37.79031429999997, -122.4738249999996 37.79031429999997, -122.4738249999996 37.80031429999997))",-122.46882499999964,37.79531429999998,POINT (-122.4688249999996 37.79531429999998),,,,,,,,1.0,5.0,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2114,"POLYGON ((-122.4738249999996 37.79031429999997, -122.4638249999996 37.79031429999997, -122.4638249999996 37.78031429999997, -122.4738249999996 37.78031429999997, -122.4738249999996 37.79031429999997))",-122.46882499999964,37.78531429999997,POINT (-122.4688249999996 37.78531429999997),1.0,6.0,5.0,1.0,,,2.0,10.0,6.0,,12.0,5.0,38.0,4.0,,,,1.0,,7.0,3.0,7.0,19.0,1.0,,,,,,,,,,,,,,,3.0,,,,3.0,,,6.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
381,2115,"POLYGON ((-122.4738249999996 37.78031429999997, -122.4638249999996 37.78031429999997, -122.4638249999996 37.77031429999997, -122.4738249999996 37.77031429999997, -122.4738249999996 37.78031429999997))",-122.46882499999964,37.77531429999998,POINT (-122.4688249999996 37.77531429999998),,,7.0,,,,,3.0,2.0,,11.0,3.0,4.0,9.0,,,4.0,2.0,,,,,100.0,,,,4.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,18.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
382,2116,"POLYGON ((-122.4738249999996 37.77031429999997, -122.4638249999996 37.77031429999997, -122.4638249999996 37.76031429999998, -122.4738249999996 37.76031429999998, -122.4738249999996 37.77031429999997))",-122.46882499999964,37.76531429999997,POINT (-122.4688249999996 37.76531429999997),3.0,5.0,4.0,2.0,2.0,,1.0,19.0,6.0,,15.0,2.0,45.0,2.0,,,9.0,4.0,,5.0,1.0,5.0,58.0,1.0,,,1.0,,,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,1.0,,5.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2117,"POLYGON ((-122.4738249999996 37.76031429999998, -122.4638249999996 37.76031429999998, -122.4638249999996 37.75031429999998, -122.4738249999996 37.75031429999998, -122.4738249999996 37.76031429999998))",-122.46882499999964,37.75531429999999,POINT (-122.4688249999996 37.75531429999999),,,5.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2118,"POLYGON ((-122.4738249999996 37.75031429999998, -122.4638249999996 37.75031429999998, -122.4638249999996 37.74031429999998, -122.4738249999996 37.74031429999998, -122.4738249999996 37.75031429999998))",-122.46882499999964,37.745314299999976,POINT (-122.4688249999996 37.74531429999998),,2.0,2.0,,,,2.0,2.0,3.0,,,2.0,7.0,3.0,,3.0,1.0,,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2119,"POLYGON ((-122.4738249999996 37.74031429999998, -122.4638249999996 37.74031429999998, -122.4638249999996 37.73031429999998, -122.4738249999996 37.73031429999998, -122.4738249999996 37.74031429999998))",-122.46882499999964,37.735314299999985,POINT (-122.4688249999996 37.73531429999998),1.0,2.0,5.0,3.0,,1.0,,5.0,5.0,,,2.0,17.0,4.0,,2.0,,,1.0,1.0,1.0,8.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2120,"POLYGON ((-122.4738249999996 37.73031429999998, -122.4638249999996 37.73031429999998, -122.4638249999996 37.72031429999998, -122.4738249999996 37.72031429999998, -122.4738249999996 37.73031429999998))",-122.46882499999964,37.72531429999998,POINT (-122.4688249999996 37.72531429999998),,,,,,,,,1.0,,1.0,3.0,,1.0,,,,,,1.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2121,"POLYGON ((-122.4738249999996 37.72031429999998, -122.4638249999996 37.72031429999998, -122.4638249999996 37.71031429999999, -122.4738249999996 37.71031429999999, -122.4738249999996 37.72031429999998))",-122.46882499999964,37.715314299999996,POINT (-122.4688249999996 37.7153143),,,1.0,,,,2.0,,1.0,,,3.0,1.0,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2139,"POLYGON ((-122.4638249999996 37.84031429999996, -122.4538249999996 37.84031429999996, -122.4538249999996 37.83031429999996, -122.4638249999996 37.83031429999996, -122.4638249999996 37.84031429999996))",-122.45882499999963,37.835314299999965,POINT (-122.4588249999996 37.83531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
